Timestamp,Azimuth,Pitch,Roll
1734443870462,0.5493866801261902,-0.3581941127777100,-0.0847542807459831
1734443871462,1.0640282630920410,-0.3367022573947907,-0.0639408603310585
1734443872462,1.2474592924118042,-0.4190511107444763,0.0912554115056992
1734443873462,1.1543390750885010,-0.3374747633934021,0.1029684543609619
1734443874462,1.0216639041900635,-0.2468989938497543,0.1003321632742882
1734443875462,0.7691851258277893,-0.3256216943264008,0.0491927862167358
1734443876462,0.9423389434814453,-0.2722509801387787,0.1134811341762543
1734443877463,0.8642637133598328,-0.2230644971132278,0.2364797443151474
1734443878462,0.2143108397722244,-0.4446774721145630,-0.0863196700811386
1734443879462,0.6580176353454590,-0.3139891326427460,0.0466406755149365
1734443880462,0.8106470108032227,-0.0878323689103127,0.0490566194057465
1734443881462,0.8760686516761780,-0.2893878519535065,0.0795626118779182
1734443882462,0.6497498154640198,-0.5181074738502502,0.0554942153394222
1734443883462,0.8703073263168335,-0.2645885348320007,0.1084537878632546
1734443884462,1.0891232490539550,-0.2353104054927826,0.0662662908434868
1734443885462,1.1113582849502563,-0.3027230203151703,0.1442126780748367
1734443886462,0.5365807414054871,-0.4033139348030090,0.1073047220706940
1734443887462,0.0115047777071595,-0.2873956263065338,0.1449990570545197
1734443888462,-0.5939967036247253,-0.1416503638029099,-0.0276156980544329
1734443889462,-0.4581364393234253,-0.3001412749290466,0.0759905800223351
1734443890462,-0.6334678530693054,-0.3084429800510407,0.1102277860045433
1734443891462,-0.6316031813621521,-0.3219713270664215,0.1519194543361664
1734443892462,-0.7987389564514160,-0.3808585107326508,0.1182794049382210
1734443893462,-0.8606733679771423,-0.1658762395381928,0.1588801741600037
1734443894462,-0.7401331663131714,-0.4824109971523285,0.0089253149926662
1734443895462,-0.5120736360549927,-0.4418188333511353,-0.0025078316684812
1734443896462,-0.4348983168601990,-0.4300224781036377,0.0691230297088623
1734443897462,-0.5399857759475708,-0.4883464574813843,-0.0760840475559235
1734443898462,-0.6503009796142578,-0.3468227684497833,-0.0133888311684132
1734443899462,-0.4760816991329193,-0.4880447685718536,0.0877034515142441
1734443900462,-0.3787921965122223,-0.3967715799808502,0.1544134318828583
1734443901462,-0.2950431108474731,-0.5748186111450195,0.1040877029299736
1734443902462,-0.5067656040191650,-0.4453730285167694,0.0925826057791710
1734443903463,-0.5225100517272949,-0.4224778115749359,0.0938464254140854
1734443904462,-0.4268745481967926,-0.5362166166305542,0.0197181366384029
1734443905462,-0.2560201585292816,-0.3194819688796997,0.0838867574930191
1734443906462,-0.5277764201164246,-0.1334972083568573,0.0752808973193169
1734443907462,-0.6776751279830933,-0.3469480574131012,0.0656177178025246
1734443908462,-0.5728633403778076,-0.3676551878452301,0.1662268638610840
1734443909462,-0.5460574626922607,-0.2890331149101257,0.2301478832960129
1734443910462,-0.5706227421760559,-0.4145298600196838,0.0492468886077404
1734443911462,-0.8079286217689514,-0.1670487970113754,0.0708335041999817
1734443912462,-0.6564614772796631,-0.3444401323795319,0.1575330793857575
1734443913462,-0.8623793721199036,-0.3567600250244141,0.1532767713069916
1734443914462,-0.8404871225357056,-0.5635352134704590,0.0460863709449768
1734443915462,-0.8598206043243408,-0.2662335634231567,0.0559810511767864
1734443916462,-0.6682462692260742,-0.2529475986957550,-0.0920434892177582
1734443917462,-0.5103336572647095,-0.1473274976015091,0.1108786240220070
1734443918462,-0.1431745141744614,-0.3300060331821442,0.1950629949569702
1734443919463,-0.3660572767257690,-0.3144239187240601,0.0985061004757881
1734443920462,-0.2290257811546326,-0.3936254084110260,0.1275792717933655
1734443921462,-0.3701431751251221,-0.3132415115833283,0.0850459709763527
1734443922462,-0.4037998914718628,-0.4410577714443207,0.1874965131282806
1734443923462,-1.0539050102233887,-0.4632466137409210,0.0266904924064875
1734443924462,-0.8053863644599915,-0.4687827229499817,0.0572338178753853
