Timestamp;Step;Heading;;;;direzione;shift;sigma;;direzione;shift;sigma;;direzione;shift;sigma;;direzione;shift;sigma;;;;
;;;;;;-124;-11;19;;145;-14;12;;56;-12;11;;-35;-5;15;;;;
;;;;;;;-154;-116;;;119;143;;;33;55;;;-55;-25;;;;
1649338843006;0,800000012;0,841077924;;48,19021527;48,19021527;;0;0;56;0;;;56;;;;;;;;;;;
1649338843395;0,800000012;0,906122863;;51,91701579;51,91701579;;0;0;56;0;;;56;;;;;;;;;;;
1649338844057;0,800000012;0,906122863;;51,91701579;51,91701579;;0;0;56;0;;;56;;;;;;;;;;;
1649338844486;0,800000012;0,747824013;;42,84715978;42,84715978;;0;0;56;0;;;56;;;;;;;;;;;
1649338845109;0,800000012;0,747824013;;42,84715978;42,84715978;;0;0;56;0;;;56;;;;;;;;;;;
1649338845479;0,800000012;0,64851743;;37,15731167;37,15731167;;0;0;56;0;;;56;;;;;;;;;;;
1649338846023;0,800000012;0,64851743;;37,15731167;37,15731167;;0;0;56;0;;;56;;;;;;;;;;;
1649338846529;0,800000012;0,530106604;;30,37287111;30,37287111;;0;0;0;0;;;0;;;;;;;;;;;
1649338847171;0,800000012;0,530106604;;30,37287111;30,37287111;;0;0;0;0;;;0;;;;;;;;;;;
1649338847561;0,800000012;0,521022439;;29,85238679;29,85238679;;0;0;0;0;;;0;;;;;;;;;;;
1649338848163;0,800000012;0,521022439;;29,85238679;29,85238679;;0;0;0;0;;;0;;;;;;;;;;;
1649338848767;0,800000012;0,514850438;;29,49875716;29,49875716;;0;0;0;0;;;0;;;;;;;;;;;
1649338849272;0,800000012;0,703465343;;40,30559516;40,30559516;;0;0;56;0;;;56;;;;;;;;;;;
1649338849760;0,800000012;0,703465343;;40,30559516;40,30559516;;0;0;56;0;;;56;;;;;;;;;;;
1649338850305;0,800000012;0,685693026;;39,28731641;39,28731641;;0;0;56;0;;;56;;;;;;;;;;;
1649338850752;0,800000012;0,685693026;;39,28731641;39,28731641;;0;0;56;0;;;56;;;;;;;;;;;
1649338851296;0,800000012;0,299673378;;17,17001982;17,17001982;;0;0;0;0;;;0;;;;;;;;;;;
1649338851901;0,800000012;0,299673378;;17,17001982;17,17001982;;0;0;0;0;;;0;;;;;;;;;;;
1649338852465;0,800000012;1,578058004;;90,41606348;90,41606348;;0;0;0;0;;;0;;;;;;;;;;;
1649338853049;0,800000012;1,578058004;;90,41606348;90,41606348;;0;0;0;0;;;0;;;;;;;;;;;
1649338853574;0,800000012;2,304825544;;132,0567762;132,0567762;;0;145;0;0;;;145;;;;;;;;;;;
1649338854139;0,800000012;2,304825544;;132,0567762;132,0567762;;0;145;0;0;;;145;;;;;;;;;;;
1649338854722;0,800000012;2,622815847;;150,2762785;150,2762785;;0;0;0;0;;;0;;;;;;;;;;;
