Timestamp,X,Y,Z
1737123281746,-0.6710354685783386,-0.6635523438453674,0.1965458989143372
1737123281890,-0.1756237596273422,-0.0328340083360672,0.0852157026529312
1737123282033,-0.0270307864993811,0.0591012127697468,0.0589484944939613
1737123282177,0.0041233403608203,-0.0441350154578686,0.0083993971347809
1737123282321,-0.0016798793803900,0.0146607663482428,0.0603229440748692
1737123282465,0.0003054326225538,-0.0097738439217210,0.0305432621389627
1737123282609,-0.0068722339347005,-0.0926987975835800,-0.1128573566675186
1737123282753,-0.0007635815418325,-0.0132863186299801,0.0493273697793484
1737123282897,0.0000000000000000,-0.0128281703218818,0.0600175112485886
1737123282910,-0.0479529201984406,0.0114537235349417,0.0337503030896187
1737123283031,0.0397062413394451,-0.0323758572340012,0.0230601634830236
1737123283036,0.0470366254448891,-0.0395535230636597,0.0242818929255009
1737123283180,0.0221438650041819,-0.0050396383740008,-0.0030543261673301
1737123283324,0.0025961773935705,0.0111482907086611,0.0018325957935303
1737123283467,-0.0021380283869803,0.0158824957907200,-0.0013744467869401
1737123283611,-0.0019853119738400,0.0167987942695618,0.0123700210824609
1737123283755,-0.0022907445672899,-0.0207694191485643,0.0083993971347809
1737123283899,-0.0090102627873421,0.0241291765123606,0.0047342055477202
1737123284043,0.0045814891345799,0.0129808867350221,-0.0032070425804704
1737123284187,0.0015271630836651,-0.0012217304902151,0.0175623763352633
1737123284330,0.0018325957935303,0.0056505035609007,-0.0087048299610615
1737123284474,0.0006108652451076,0.0087048299610615,0.0001527163112769
1737123284618,-0.0045814891345799,0.0088575463742018,-0.0280998013913631
1737123284762,0.0093156946823001,-0.0099265603348613,0.0099265603348613
1737123284906,0.0305432621389627,-0.0145080499351025,0.0087048299610615
1737123285050,0.0155770638957620,0.0100792767480016,0.0339030213654041
1737123285193,0.0161879286170006,0.0067195175215602,0.0290160998702049
1737123285337,-0.0024434609804302,-0.0335975885391235,0.0128281703218818
1737123285481,0.0001527163112769,0.0010690141934901,0.0093156946823001
