Timestamp,Longitude,Latitude,HorizontalAccuracy,Altitude,VerticalAccuracy,Bearing,BearingAccuracy,Speed,SpeedAccuracy
1737123354000,10.4226777113026220,43.7182205913529240,3.5031552314758300,63.6242566735125760,3.2023138999938965,148.1563720703125000,7.7372255325317380,1.2728552818298340,0.1588811427354813
1737123358000,10.4227175937578610,43.7181809798525300,3.7017240524291990,64.9175185681381000,3.3922393321990967,132.9906005859375000,9.7167282104492190,1.2762477397918701,0.1817636191844940
1737123362000,10.4227617539332460,43.7181453166267960,3.5165753364562990,66.2139845355123500,3.2091035842895510,141.6629943847656200,10.4270172119140620,1.2592661380767822,0.1771659553050995
1737123366000,10.4228020410500050,43.7181114942537200,3.6445434093475340,67.6462986864735300,3.0646007061004640,145.7966613769531200,11.3308773040771480,1.2373780012130737,0.2034958153963089
1737123370000,10.4228135587516470,43.7180996073697600,4.1910424232482910,69.5928848882751800,3.0568134784698486,63.9067459106445300,43.9330177307128900,0.4304486513137817,0.2766989767551422
1737123374000,10.4228247222996820,43.7181050062163550,5.3623576164245605,69.6738823142611500,3.6291418075561523,144.1013793945312500,28.3122749328613280,0.4501855373382568,0.4477787315845490
1737123378000,10.4228729128750790,43.7180685449013800,6.5708670616149900,69.6587131767201800,4.3386635780334470,140.6961975097656200,41.4924697875976560,0.9972249269485474,0.5035669207572937
1737123382000,10.4229227919237670,43.7180281262011550,6.0218853950500490,68.7882218382492000,4.5024380683898930,182.3340759277343800,22.2311134338378900,0.5237010717391968,0.2604449987411499
1737123386000,10.4229511324192070,43.7179850718915550,4.3443741798400880,68.7950854550147000,4.1648454666137695,261.8966064453125000,30.6014881134033200,0.3633601963520050,0.2030946314334869
1737123390000,10.4229481595229210,43.7179861883703700,4.7152948379516600,68.4945773405652600,4.2157073020935060,247.1088714599609400,41.3526000976562500,0.5007303953170776,0.4156953096389771
1737123394000,10.4229124945492960,43.7179728012508160,6.2329101562500000,67.8079467638435500,4.7083778381347660,236.2431793212890600,19.9005966186523440,0.7473285198211670,1.9235541820526123
1737123398000,10.4228284490524890,43.7179405784743760,8.1355848312377930,67.1062531017830700,6.2779874801635740,236.2431793212890600,125.8871612548828100,1.4866725206375122,1.5116232633590698
1737123402000,10.4227362746928900,43.7178956441845440,7.3042707443237305,61.6565616639135300,5.6686244010925290,242.5677490234375000,41.6675186157226560,1.4111504554748535,0.2902027368545532
1737123406000,10.4227219709612640,43.7178352318422940,5.5057258605957030,58.5079230429894800,4.9011983871459960,227.8173370361328000,10.0000000000000000,1.4948725700378418,0.0293279252946377
1737123410000,10.4227136980769140,43.7177871546320840,3.7931091785430910,58.7413952647845860,4.0222973823547360,166.0702362060547000,10.0000000000000000,1.4420392513275146,0.0343736521899700
1737123414000,10.4227424112466060,43.7177531954679640,3.1633667945861816,58.9809268453137900,3.0000000000000000,140.7082519531250000,8.5713319778442380,1.2597210407257080,0.1603594422340393
1737123418000,10.4228077002108460,43.7177321217276140,2.1020603179931640,62.0002281358857560,3.0000000000000000,140.2431640625000000,1.1058822870254517,1.3309261798858643,0.0261155627667904
1737123422000,10.4228445406315050,43.7176948519576740,3.1292273998260500,62.3972022002536800,3.0000000000000000,138.3991851806640600,7.0838570594787600,1.2993009090423584,0.1704420447349548
1737123426000,10.4229010078805350,43.7176704895138800,3.0410742759704590,63.4977437562223600,3.0000000000000000,142.2185211181640600,6.5333151817321780,1.3026810884475708,0.1521844267845154
1737123430000,10.4229550600496080,43.7176371211440650,3.2177300453186035,65.3108309242218900,3.0000000000000000,149.6257476806640600,13.7972402572631840,1.3303308486938477,0.1648863404989243
1737123434000,10.4229424828090650,43.7175746104530500,3.3138256072998047,65.8966957116007400,3.0000000000000000,229.2341461181640600,6.5067653656005860,1.4392769336700440,0.1653985530138016
1737123438000,10.4228728691976580,43.7175334589955260,3.4456210136413574,66.0520683436623700,3.0000000000000000,225.0786437988281200,8.4848470687866210,1.5428209304809570,0.2067224234342575
1737123442000,10.4227997454846970,43.7175219121826100,3.2957820892333984,64.5335153999361600,3.0000000000000000,230.2236785888672000,7.6146988868713380,1.5285712480545044,0.1854882836341858
1737123446000,10.4227439394357480,43.7174844178627800,3.5740203857421875,64.2607296866467300,3.0000000000000000,220.6743164062500000,7.0179209709167480,1.5161906480789185,0.1701044291257858
1737123450000,10.4227028718516100,43.7174471493987300,3.4824142456054688,64.4217381360027900,3.0000000000000000,269.2654418945312500,15.4530277252197270,1.4248071908950806,0.2022983431816101
1737123454000,10.4226369690408410,43.7174677482883000,3.2568941116333010,65.0925788835164100,3.0000000000000000,322.7345581054687500,6.1443471908569340,1.4351830482482910,0.1540188044309616
1737123458000,10.4225751246588330,43.7175122216606700,3.1900441646575928,65.8970656693886700,3.0000000000000000,321.2561340332031000,5.4707412719726560,1.5064004659652710,0.1494260132312775
1737123462000,10.4225542349970580,43.7175619113314440,3.3088266849517822,65.4290478291311900,3.0000000000000000,318.5094299316406000,8.1033010482788090,1.4585474729537964,0.1454399526119232
1737123466000,10.4225068097369730,43.7175932653248600,3.2228245735168457,65.4571889321836700,3.0000000000000000,318.8336791992187500,7.1757798194885250,1.3873047828674316,0.1548124849796295
1737123470000,10.4224603919941570,43.7176210321104000,3.2413783073425293,65.6990434446344300,3.0000000000000000,322.5226440429687500,8.4628448486328120,1.3233842849731445,0.1572210490703583
1737123474000,10.4224154704589540,43.7176273666011800,3.3484930992126465,65.8323960045151600,3.0000000000000000,344.4463195800781000,25.0201492309570300,1.1183129549026490,0.1754881292581558
1737123478000,10.4224139548651740,43.7176324240776400,3.6038038730621340,64.9958266624870200,3.0000000000000000,308.0608825683594000,21.1692829132080080,0.5058600902557373,0.2293637692928314
1737123482000,10.4224041622142580,43.7176288473244400,4.2430295944213870,64.7740616120632400,3.0000000000000000,214.3647308349609400,15.4137754440307620,0.4347349703311920,0.2540149986743927
1737123486000,10.4223475851690650,43.7176142876075800,5.6467347145080570,62.8464592446346940,3.1192822456359863,258.0597229003906000,24.9248275756835940,0.8828217983245850,0.4863058924674988
1737123490000,10.4222561889275640,43.7175610708605200,6.6536550521850590,61.5414660661968100,3.7804877758026123,240.2226715087890600,30.6528511047363280,1.1893757581710815,0.4319499433040619
1737123494000,10.4222266180188380,43.7175089920512100,4.3915677070617680,58.7819930614380160,3.2523992061614990,202.9153594970703000,24.0966606140136720,1.3485101461410522,0.2293207943439484
1737123498000,10.4221771546973760,43.7174762475480700,3.4921789169311523,58.5786955614115500,3.0000000000000000,154.7014465332031200,10.0623807907104500,1.3273534774780273,0.1689273416996002
1737123502000,10.4222222254167090,43.7174465517356550,3.1861653327941895,59.4738529458874440,3.0000000000000000,128.8111419677734400,7.2229104042053220,1.2786155939102173,0.1576564610004425
1737123506000,10.4222636220685110,43.7174240403205700,2.8821902275085450,60.3697711449514100,3.0000000000000000,139.7449798583984400,6.2690834999084470,1.2158195972442627,0.1465181857347488
1737123510000,10.4223012638302050,43.7173936646172800,2.8353664875030518,60.5344970195276300,3.0000000000000000,135.9462585449218800,7.9161157608032230,1.1771702766418457,0.1423716843128204
1737123514000,10.4223501861824190,43.7173614967122650,2.9620532989501953,60.5687244179827700,3.0000000000000000,132.2579498291015600,6.7399582862854000,1.2223026752471924,0.1441531628370285
1737123518000,10.4223893804312000,43.7173264590713800,3.1917161941528320,61.1327382309269200,3.0000000000000000,144.1124420166015600,9.4809951782226560,1.2204765081405640,0.1771261245012283
1737123522000,10.4224269010619230,43.7172971464741240,3.1447970867156982,61.2044293376754400,3.0000000000000000,140.7985839843750000,7.4503908157348630,1.1894681453704834,0.1479852050542831
1737123526000,10.4224570404528550,43.7172680581387640,3.0094892978668213,61.4848485119852200,3.0000000000000000,142.2120971679687500,5.8621892929077150,1.1564822196960450,0.1413255631923676
1737123530000,10.4224995125585520,43.7172263872335700,3.1498928070068360,61.2060740088324700,3.0000000000000000,135.4134521484375000,7.1775622367858890,1.2242150306701660,0.1543088555335999
1737123534000,10.4225440733353220,43.7171958624248200,3.0534989833831787,60.9744964132320300,3.0000000000000000,133.9230804443359400,7.3078317642211910,1.2171261310577393,0.1519149243831635
1737123538000,10.4225939463159940,43.7171701252691800,2.8656635284423830,61.1503464740391750,3.0000000000000000,129.8081207275390600,6.1867899894714355,1.2125246524810790,0.1154019981622696
1737123542000,10.4226348465523860,43.7171465569368960,2.5840139389038086,59.0344942231679500,3.0000000000000000,157.9067382812500000,5.2283282279968260,1.1818046569824219,0.1194941624999046
1737123546000,10.4225692528596260,43.7170928535588400,2.5860831737518310,58.8075510299362350,3.0000000000000000,242.7989959716797000,6.7176690101623535,1.4010610580444336,0.1276381611824036
1737123550000,10.4224987482780800,43.7170564843273940,2.4878985881805420,58.0843602104774900,3.0000000000000000,244.5270843505859400,5.4960494041442870,1.4613827466964722,0.1163662597537041
1737123554000,10.4224364108234620,43.7170315320663700,2.5291178226470947,57.0472064214285550,3.0000000000000000,239.1586914062500000,5.9338951110839840,1.4309699535369873,0.1148159578442574
1737123558000,10.4223841602606020,43.7170127613296000,2.5033845901489260,55.7199014049585700,3.0000000000000000,247.7251739501953000,5.7747459411621090,1.3393118381500244,0.1267260909080505
1737123562000,10.4223187295034790,43.7169908942212200,2.7421743869781494,56.1270225432752240,3.0000000000000000,247.6902313232422000,6.8852572441101070,1.3574570417404175,0.1347504258155823
1737123566000,10.4222589576465430,43.7169675599167800,2.7670488357543945,57.0447644951912740,3.0000000000000000,235.7507019042968800,5.8402018547058105,1.3478502035140991,0.1250340044498444
1737123570000,10.4221826674414580,43.7169629534452700,2.5994801521301270,57.1122201854043500,3.0000000000000000,263.5917968750000000,7.1641726493835450,1.3973515033721924,0.1364317983388901
1737123574000,10.4221378498466990,43.7170084905323200,2.6820211410522460,57.6952219742189400,3.0000000000000000,327.9132995605469000,5.2124500274658200,1.4279103279113770,0.1266045123338699
1737123578000,10.4221036744933550,43.7170475141508350,2.6563677787780760,57.7456503367497260,3.0000000000000000,321.8272399902344000,4.7548074722290040,1.3708930015563965,0.1110021919012070
1737123582000,10.4220598572622980,43.7170787706444100,2.4704682826995850,57.8567767137655760,3.0000000000000000,327.3612976074219000,5.2832455635070800,1.3236473798751830,0.1061140820384026
1737123586000,10.4220270577951520,43.7171158148707200,2.3839249610900880,58.0711068845728100,3.0000000000000000,323.8050537109375000,4.0955843925476070,1.2840697765350342,0.1008632630109787
1737123590000,10.4219836922162890,43.7171442190094200,2.3813767433166504,57.7982377571006800,3.0000000000000000,318.9558715820312500,4.3894915580749510,1.2532938718795776,0.0950511321425438
1737123594000,10.4219521864981260,43.7171790111646700,2.3009142875671387,57.5222885631382100,3.0000000000000000,320.8644714355469000,4.7578763961791990,1.2232801914215088,0.0972459912300110
1737123598000,10.4219147148054590,43.7172155302514300,2.4309895038604736,57.1500358598234750,3.0000000000000000,321.7178649902344000,4.7304701805114750,1.2354056835174560,0.1066351011395454
1737123602000,10.4218694816257340,43.7172490187619000,2.5888297557830810,57.3360062366529700,3.0000000000000000,316.5295715332031000,4.2786536216735840,1.2563830614089966,0.1090429201722145
1737123606000,10.4218375806618420,43.7172915417525400,2.3345370292663574,57.4969967281727960,3.0000000000000000,323.3529968261719000,4.0806374549865720,1.2943263053894043,0.0955374166369438
1737123610000,10.4218029130359100,43.7173278168622800,2.5709486007690430,57.4097115250389440,3.0000000000000000,318.9127197265625000,4.5497117042541500,1.2829110622406006,0.1085407584905624
1737123614000,10.4217635934371220,43.7173664718329040,2.4842886924743652,57.1255318004080500,3.0000000000000000,323.0927429199219000,4.6121840476989750,1.3006336688995361,0.0995340123772621
1737123618000,10.4217152243815190,43.7173825654910900,2.4852595329284670,56.0044205879865700,3.0000000000000000,319.3723449707031000,4.4104208946228030,1.2394925355911255,0.0997193232178688
1737123622000,10.4216832293573900,43.7174253731446400,2.5505442619323730,55.4227862235934200,3.0000000000000000,320.5413513183594000,4.8936858177185060,1.2859913110733032,0.1056761294603348
1737123626000,10.4216356209773070,43.7174710553847000,2.5119431018829346,55.1045904075448700,3.0000000000000000,322.7779846191406000,5.0307726860046390,1.3448709249496460,0.1101995483040810
1737123630000,10.4215963128836670,43.7175041754679900,2.5456037521362305,55.1008867352904900,3.0000000000000000,323.5947265625000000,4.6458306312561035,1.3043819665908813,0.1067935526371002
1737123634000,10.4215594288265670,43.7175377565688100,2.5004372596740723,54.9777881826785160,3.0000000000000000,322.2771606445312500,4.5451936721801760,1.2712250947952270,0.1038666814565659
1737123638000,10.4215219322286590,43.7175697233923600,2.6333642005920410,55.0279017292693000,3.0000000000000000,321.8935852050781000,5.0164985656738280,1.2423033714294434,0.1140462011098862
1737123642000,10.4214797353510190,43.7175955621571300,2.4903967380523680,54.7284708033457150,3.0000000000000000,319.6694335937500000,4.2993221282958980,1.2219657897949219,0.0966864600777626
1737123646000,10.4214442321501150,43.7176334233805200,2.5067834854125977,54.9742902763143900,3.0000000000000000,321.1218872070312500,4.7371029853820800,1.2398624420166016,0.1075215563178062
1737123650000,10.4214052220293050,43.7176724630251740,2.5219140052795410,55.4616437432868300,3.0000000000000000,325.3591613769531000,4.6820349693298340,1.2664906978607178,0.1046405136585236
1737123654000,10.4213632626740940,43.7177105189187400,2.3449625968933105,55.6489755430168000,3.0000000000000000,326.3812255859375000,4.5356240272521970,1.2934644222259521,0.1040369123220444
1737123658000,10.4213301522384770,43.7177449300667150,2.5594854354858400,56.0176333940104200,3.0000000000000000,323.5558471679687500,4.7803535461425780,1.2569991350173950,0.1102631092071533
1737123662000,10.4212846117636250,43.7177841338291000,2.4273209571838380,56.5935162199097500,3.0000000000000000,320.9019775390625000,4.2030329704284670,1.3069941997528076,0.1106565520167351
1737123666000,10.4212469877532530,43.7178145158688100,2.6261718273162840,56.6089129004211740,3.0000000000000000,321.0289306640625000,5.6426086425781250,1.2564471960067750,0.1129234135150909
1737123670000,10.4212126252462320,43.7178511205178350,2.7591872215270996,56.2977267223098300,3.0000000000000000,326.0427551269531000,5.6499505043029785,1.2450604438781738,0.1199415773153305
1737123674000,10.4211915402144140,43.7178855342375000,2.9325783252716064,56.4513948463194400,3.0000000000000000,343.4622497558594000,5.1937675476074220,1.1987109184265137,0.1127838939428330
1737123678000,10.4212308414626000,43.7179375753433400,2.7412042617797850,56.5521356315329100,3.0000000000000000,45.8720207214355500,5.2972798347473145,1.3199892044067383,0.1198661401867867
1737123682000,10.4212849484368900,43.7179742719717000,2.6817247867584230,56.8093588326773700,3.0000000000000000,52.9851951599121100,5.8681516647338870,1.3493084907531738,0.1173083037137985
1737123686000,10.4213379294224350,43.7180082059162500,2.6938114166259766,57.3932580624602550,3.0000000000000000,49.2215309143066400,5.8359785079956055,1.3527129888534546,0.1167120710015297
1737123690000,10.4213527054707370,43.7180445347880140,2.5282123088836670,57.7114966144271600,3.0000000000000000,339.3974609375000000,4.5602889060974120,1.2996112108230590,0.1144373863935471
1737123694000,10.4213036509923410,43.7180568349852400,2.5946996212005615,56.4468425806527700,3.0000000000000000,324.0129394531250000,6.1254811286926270,1.2310361862182617,0.1333678215742111
1737123698000,10.4212592918481450,43.7180823754890100,2.5457763671875000,56.0262511458457500,3.0000000000000000,322.5285949707031000,5.5670804977416990,1.2035939693450928,0.1221537292003632
1737123702000,10.4212164440998900,43.7181081082619000,2.5611722469329834,55.8153184494129060,3.0000000000000000,324.0144958496094000,5.5992989540100100,1.1770441532135010,0.1087865903973579
1737123706000,10.4211864167048330,43.7181483399759260,2.5875551700592040,55.4184938762163450,3.0000000000000000,330.3568115234375000,5.5740427970886230,1.1910731792449951,0.1193482130765915
1737123710000,10.4211554236880770,43.7181800254914350,2.6079719066619873,55.4743455118759460,3.0000000000000000,324.3524475097656000,5.5553960800170900,1.1548658609390259,0.1125490069389343
1737123714000,10.4211141749410070,43.7182247151910100,2.6470978260040283,55.8546110974449300,3.0000000000000000,320.9300842285156000,5.5720877647399900,1.2569947242736816,0.1215000897645950
1737123718000,10.4210741564929880,43.7182583837749950,2.6636297702789307,56.3374000476702150,3.0000000000000000,324.7949523925781000,5.5366535186767580,1.2450661659240723,0.1237246692180634
1737123722000,10.4210406887642430,43.7183012972401950,2.6242268085479736,56.4272372565766800,3.0000000000000000,323.9046325683594000,5.2084569931030270,1.2729799747467040,0.1177945509552956
1737123726000,10.4210004080214610,43.7183369449042200,2.5650248527526855,55.9552741178749800,3.0000000000000000,324.6197509765625000,5.1213297843933105,1.2687636613845825,0.1206104382872582
1737123730000,10.4209581894434360,43.7183721625038200,2.6333060264587402,56.3037225468270700,3.0000000000000000,318.1596374511719000,5.6673688888549805,1.2735073566436768,0.1248642206192017
1737123734000,10.4209246682820020,43.7184101991429200,2.4935369491577150,55.5362927116361800,3.0000000000000000,320.0289306640625000,4.6813883781433105,1.2655546665191650,0.1093850806355476
1737123738000,10.4208807225130130,43.7184441530716440,2.4534544944763184,55.2854618202647300,3.0000000000000000,327.3918151855469000,4.8578562736511230,1.2736678123474120,0.1118341609835625
1737123742000,10.4208322435350540,43.7184803311835500,2.4580204486846924,54.8047626212760200,3.0000000000000000,323.8661499023437500,5.4240865707397460,1.3017599582672120,0.1154473274946213
1737123746000,10.4207988451187730,43.7185141292978160,2.4900450706481934,54.4588703351984000,3.0000000000000000,326.5411682128906000,5.6129350662231445,1.2583841085433960,0.1116295978426933
1737123750000,10.4207572323616750,43.7185464275501700,2.5107433795928955,54.4924044038287860,3.0000000000000000,321.6528930664062500,5.4328374862670900,1.2379168272018433,0.1168795078992844
1737123754000,10.4207192022998550,43.7185800010595400,2.4434409141540527,54.4748477597750100,3.0000000000000000,324.6143188476562500,5.5483217239379880,1.2178528308868408,0.1113638654351234
1737123758000,10.4206810159011540,43.7186145814783900,2.4324846267700195,54.9794407766726750,3.0000000000000000,320.0062561035156000,5.3609204292297360,1.2118009328842163,0.1091369912028313
1737123762000,10.4206451071162450,43.7186495013249260,2.4404098987579346,54.8852325806037560,3.0000000000000000,320.8775939941406000,5.6132783889770510,1.2056130170822144,0.1122944578528404
1737123766000,10.4206153197900000,43.7186828744893300,2.5451104640960693,54.9861044101587000,3.0000000000000000,328.2166748046875000,4.9246516227722170,1.1737205982208252,0.1100649833679199
1737123770000,10.4205766771929000,43.7187123361242400,2.6267683506011963,55.1253601556386240,3.0000000000000000,321.0648498535156000,5.0241799354553220,1.1598627567291260,0.1134938970208168
1737123774000,10.4205288335784050,43.7187509600645750,2.6241824626922607,55.0083865321574660,3.0000000000000000,326.6851196289062500,5.1545653343200680,1.2365152835845947,0.1267989724874497
1737123778000,10.4204957743909290,43.7187939562961250,2.8660864830017090,54.6981962108357300,3.0000000000000000,324.1521301269531000,5.8466362953186035,1.2675313949584960,0.1285770982503891
1737123782000,10.4204605596774830,43.7188269240269350,2.9341628551483154,55.1065555317541960,3.0000000000000000,327.0676269531250000,6.3045721054077150,1.2379204034805298,0.1364111155271530
1737123786000,10.4204209880009660,43.7188705725716000,2.8368256092071533,55.0153940564181300,3.0000000000000000,322.5583496093750000,6.1250295639038090,1.2875906229019165,0.1369816809892654
1737123790000,10.4203883943030370,43.7189103602718700,2.8451137542724610,54.6119742893288200,3.0000000000000000,341.5737915039062500,6.1328411102294920,1.2746764421463013,0.1360506862401962
1737123794000,10.4203909584116530,43.7189619268155200,2.8392934799194336,55.3888395198372700,3.0000000000000000,3.1092410087585450,5.8367152214050290,1.3066527843475342,0.1415065824985504
1737123798000,10.4203944195658430,43.7190051942612600,3.0248327255249023,56.5377256291116900,3.0000000000000000,4.2083973884582520,6.5054082870483400,1.2612497806549072,0.1513021141290665
1737123802000,10.4203954736220370,43.7190542576783100,2.8981623649597170,56.1265041288410600,3.0000000000000000,5.4889540672302250,6.5445466041564940,1.2845338582992554,0.1280419677495956
1737123806000,10.4204168759387800,43.7191039152950100,2.5883712768554688,57.1785106817161600,3.0000000000000000,25.1839370727539060,7.2187628746032715,1.2958310842514038,0.1320877671241760
1737123810000,10.4204527445779950,43.7191478961987100,2.6435966491699220,57.1913236018501800,3.0000000000000000,48.1934852600097660,6.2147493362426760,1.3249242305755615,0.1353742033243179
1737123814000,10.4205060924117600,43.7191721134752740,2.9512755870819090,57.3830731870597000,3.0000000000000000,61.6684112548828100,7.4350543022155760,1.3048701286315918,0.1310600191354752
1737123818000,10.4205623724989880,43.7191959771919600,3.1387333869934080,57.6326050803355440,3.0000000000000000,50.3712692260742200,7.3900322914123535,1.2958058118820190,0.1711652725934982
1737123822000,10.4206168689066470,43.7192214410407000,3.2671504020690920,57.7914495842361050,3.0000000000000000,50.8145370483398440,6.6582221984863280,1.2963097095489502,0.1590992212295532
1737123826000,10.4206736686014400,43.7192493866540300,3.2758803367614746,57.9477634509136340,3.0000000000000000,51.1252326965332000,8.5586214065551760,1.3201155662536620,0.1730863749980927
1737123830000,10.4207240111483800,43.7192758720083750,3.5295042991638184,57.7312372310434100,3.0000000000000000,48.5353851318359400,7.6218209266662600,1.3047518730163574,0.1878314465284348
1737123834000,10.4207625785345750,43.7193156345840600,3.7308869361877440,57.7813313485213200,3.0000000000000000,39.9253540039062500,7.5772242546081540,1.3327538967132568,0.1845776736736298
1737123838000,10.4208041335654560,43.7193538842536100,3.4172611236572266,57.6822111108191300,3.0000000000000000,54.1912727355957000,10.0248308181762700,1.3372492790222168,0.1831600517034531
1737123842000,10.4208553680647160,43.7193836214919100,3.3387043476104736,57.1917160977442500,3.0000000000000000,51.3961486816406250,8.0829000473022460,1.3165714740753174,0.1651948988437653
1737123846000,10.4208954098137610,43.7194021158208200,3.5378251075744630,56.7038116836470900,3.0000000000000000,47.6582832336425800,8.6873474121093750,1.2012059688568115,0.1769476830959320
1737123850000,10.4209522745856680,43.7194236383040300,3.3627052307128906,56.6976929243265300,3.0000000000000000,55.1941490173339840,9.0060997009277340,1.2179737091064453,0.1801671534776688
1737123854000,10.4210024494420350,43.7194461321573940,3.6994185447692870,56.3449692469023700,3.0000000000000000,55.0120010375976560,9.9201335906982420,1.1958011388778687,0.1979409754276276
1737123858000,10.4210545291695500,43.7194904800903800,3.4043688774108887,55.5599642122378800,3.0000000000000000,35.3653182983398440,7.6692199707031250,1.3014597892761230,0.1930153518915176
1737123862000,10.4210183414349400,43.7195021379698700,2.9693639278411865,55.6747430036558840,3.0000000000000000,316.1839599609375000,6.2096800804138180,1.1975398063659668,0.1424162387847900
1737123866000,10.4209642154496560,43.7195287981316840,2.6038975715637207,55.6327706606835900,3.0000000000000000,324.1112976074219000,4.5837502479553220,1.2355424165725708,0.1169622987508774
1737123870000,10.4209261461674510,43.7195585457867800,2.6419696807861330,55.2948034697339100,3.0000000000000000,322.6316833496094000,5.6453795433044430,1.1946372985839844,0.1311052739620209
1737123874000,10.4208847162018470,43.7195982017555800,2.5585517883300780,54.9737107191788900,3.0000000000000000,320.0612487792969000,5.3614225387573240,1.2437920570373535,0.1180405467748642
1737123878000,10.4208388386128750,43.7196366336921900,2.3916110992431640,55.1096939358536200,3.0000000000000000,319.3845825195312500,4.2894277572631840,1.2869555950164795,0.0996610671281815
1737123882000,10.4207943955100450,43.7196814264832550,2.3160943984985350,55.2972347608201740,3.0000000000000000,326.4004211425781000,4.5579943656921390,1.3422298431396484,0.1016891673207283
1737123886000,10.4207899639318970,43.7197367394738500,2.4171884059906006,54.9011177096676400,3.0000000000000000,22.5807247161865230,4.7876667976379395,1.4110105037689210,0.1198590174317360
1737123890000,10.4208491132986810,43.7197791176481000,2.5904195308685303,55.5071872876916860,3.0000000000000000,42.9865112304687500,5.7465014457702640,1.4604399204254150,0.1315961331129074
1737123894000,10.4208942469871700,43.7198210473073350,2.4556493759155273,56.2651686865918500,3.0000000000000000,44.7438583374023440,6.5178623199462890,1.4345459938049316,0.1267210245132446
1737123898000,10.4209445636393280,43.7198524707040900,2.5531125068664550,57.9316266126631160,3.0000000000000000,86.6693954467773400,8.3964567184448240,1.3842749595642090,0.1276000738143921
1737123902000,10.4210137079134150,43.7198160759837700,2.6658930778503420,57.4013576806917500,3.0000000000000000,143.9165802001953000,5.9957094192504880,1.4671053886413574,0.1138532385230064
1737123906000,10.4210502589123260,43.7197750916107140,2.7321877479553223,57.4504764713884400,3.0000000000000000,135.9789581298828000,5.3880529403686520,1.4317451715469360,0.1134108677506447
