Timestamp,X,Y,Z
1734443869470,-0.1477568000555039,3.7148571014404297,9.4337034225463870
1734443869473,-0.1716850250959396,3.7471601963043213,9.3242321014404300
1734443869475,-0.1764706671237946,3.7938203811645510,9.1722869873046880
1734443869478,-0.2195414751768112,3.8027935028076170,9.0388879776000980
1734443869479,-0.2338984161615372,3.8165521621704100,8.9102735519409180
1734443869482,-0.2961117923259735,3.8201413154602050,8.7768735885620120
1734443869484,-0.3152543902397156,3.8243288993835450,8.6763744354248050
1734443869487,-0.3678964674472809,3.7669010162353516,8.5950193405151370
1734443869489,-0.4211367964744568,3.7423746585845947,8.5184488296508790
1734443869491,-0.4594219326972961,3.7328033447265625,8.4753780364990230
1734443869493,-0.4977070987224579,3.6945180892944336,8.4227361679077150
1734443869496,-0.5359922647476196,3.6658043861389160,8.4083786010742190
1734443869498,-0.5790630578994751,3.6466617584228516,8.3892364501953120
1734443869500,-0.5844469070434570,3.6131622791290283,8.3982095718383790
1734443869502,-0.6275177597999573,3.5844483375549316,8.4125661849975590
1734443869505,-0.6562315821647644,3.5228331089019775,8.4550390243530270
1734443869507,-0.6610172390937805,3.4707891941070557,8.4783687591552730
1734443869509,-0.6807580590248108,3.3948171138763428,8.5351982116699220
1734443869511,-0.7142575383186340,3.3810584545135500,8.5824565887451170
1734443869514,-0.7579265832901001,3.3284163475036620,8.6392860412597660
1734443869516,-0.7866404652595520,3.2859437465667725,8.6913299560546880
1734443869518,-0.7962117195129395,3.2578279972076416,8.7296152114868160
1734443869520,-0.8249256014823914,3.2482566833496094,8.7960157394409180
1734443869523,-0.8303094506263733,3.2392835617065430,8.8576316833496100
1734443869524,-0.8542376756668091,3.2440693378448486,8.9246301651000980
1734443869527,-0.8685946464538574,3.2488548755645750,8.9958171844482420
1734443869529,-0.8542376756668091,3.2303106784820557,9.0670032501220700
1734443869532,-0.8685946464538574,3.2261230945587160,9.1477613449096680
1734443869534,-0.8979067206382751,3.2213375568389893,9.2004032135009770
1734443869536,-0.8979067206382751,3.2267212867736816,9.2811603546142580
1734443869538,-0.9026923179626465,3.2267212867736816,9.3290176391601560
1734443869541,-0.8979067206382751,3.2273194789886475,9.4049892425537110
1734443869543,-0.8931210637092590,3.2177481651306152,9.4528455734252930
1734443869545,-0.8883354067802429,3.2374889850616455,9.5192470550537110
1734443869547,-0.8596215248107910,3.2327034473419190,9.5862455368042000
1734443869550,-0.8404789566993713,3.2189445495605470,9.6526470184326170
1734443869552,-0.8117650747299194,3.2243285179138184,9.7005033493042000
1734443869554,-0.7878368496894836,3.2147572040557860,9.7531452178955080
1734443869556,-0.7734799385070801,3.2153553962707520,9.7860460281372070
1734443869559,-0.7495517134666443,3.1872396469116210,9.8530454635620120
1734443869561,-0.7399803996086121,3.1824541091918945,9.8769741058349610
1734443869563,-0.7160521745681763,3.2021949291229250,9.9385890960693360
1734443869565,-0.7064808607101440,3.1974091529846190,9.9433746337890620
1734443869568,-0.6969096064567566,3.1878380775451660,9.9960165023803710
1734443869570,-0.6921239495277405,3.2117662429809570,10.0103731155395500
1734443869572,-0.6681957244873047,3.2069804668426514,10.0247306823730470
1734443869574,-0.6586244106292725,3.1980073451995850,10.0486583709716800
1734443869576,-0.6634100675582886,3.1932218074798584,10.1007022857666020
1734443869578,-0.6346961855888367,3.1986057758331300,10.1342020034790040
1734443869581,-0.6107679605484009,3.1890344619750977,10.1724872589111330
1734443869583,-0.6059823632240295,3.1842486858367920,10.1724872589111330
1734443869586,-0.5868397355079651,3.2081768512725830,10.2012014389038090
1734443869587,-0.5916253924369812,3.1992039680480957,10.2388877868652340
1734443869590,-0.5724828243255615,3.1992039680480957,10.2394866943359380
1734443869592,-0.5724828243255615,3.1848468780517580,10.2484598159790040
1734443869595,-0.5431707501411438,3.2087752819061280,10.2681999206542970
1734443869596,-0.5335994362831116,3.1848468780517580,10.2347002029418950
1734443869599,-0.5144568681716919,3.1704900264739990,10.2012014389038090
