Timestamp,Azimuth,Pitch,Roll
1734442616116,-0.7717896103858948,-0.3759207725524902,-0.2348742485046387
1734442617115,-0.5324103832244873,-0.2883976697921753,0.1305595487356186
1734442618115,-0.6790390014648438,-0.2603190243244171,0.0294198784977198
1734442619115,-0.7946902513504028,-0.0180744081735611,0.1499867886304855
1734442620115,-0.6422973871231079,-0.2146433740854263,0.0818346589803696
1734442621119,-0.4812915027141571,-0.2580387890338898,0.0914026275277138
1734442622115,-0.6803801655769348,-0.2854831516742706,-0.0680666416883469
1734442623115,-0.4617340862751007,-0.2295085638761520,0.0796759873628616
1734442624115,-0.4883986711502075,-0.3491606414318085,0.0515791885554791
1734442625115,-0.4421263635158539,-0.1584414988756180,0.0400819331407547
1734442626115,-0.4982044398784638,-0.2263227403163910,0.0006075669080019
1734442627115,-0.5244699716567993,-0.3121176064014435,0.0644883364439011
1734442628115,-0.5954954028129578,-0.3710771501064301,0.0238426085561514
1734442629116,-0.6307607293128967,-0.3581053912639618,-0.1127477735280991
1734442630115,-0.6218444108963013,-0.3249160349369049,0.0020614541135728
1734442631116,-0.6868829727172852,-0.3807098865509033,0.0396895892918110
1734442632116,-0.6190946102142334,-0.2433188259601593,0.0241089984774590
1734442633116,-0.4123763442039490,-0.1957040429115295,0.1178291887044907
1734442634116,-0.3777911663055420,-0.3087413907051086,0.0270736124366522
1734442635116,-0.4952519536018372,-0.4395752549171448,-0.0642504841089249
1734442636116,-0.5220079421997070,-0.4198710024356842,-0.0164489336311817
1734442637115,-0.6950792074203491,-0.3638704419136047,-0.1397031098604202
1734442638115,-0.7506747841835022,-0.2396444380283356,-0.0148460697382689
1734442639116,-0.6960703730583191,-0.3312474787235260,-0.0177990980446339
1734442640116,-0.8548341393470764,-0.2340226322412491,-0.0175708420574665
1734442641116,-0.7544642686843872,-0.0845056623220444,0.1139632910490036
1734442642115,-0.7185722589492798,-0.2899831235408783,0.0260665174573660
1734442643115,-0.7756847143173218,-0.3310202956199646,-0.0340144336223602
1734442644116,-0.7993679642677307,-0.2864865362644196,-0.0714034661650658
1734442645115,-0.8603110313415527,-0.1267168819904327,-0.0085737351328135
1734442646116,-0.6331617236137390,-0.2481965422630310,0.0535526275634766
1734442647116,-0.5946277379989624,-0.3893819153308868,0.0098525816574693
1734442648116,-0.5441322922706604,-0.1198326945304871,0.1578777432441711
1734442649116,-0.7550698518753052,-0.3379590809345245,0.0342424809932709
1734442650116,-0.6507967710494995,-0.2875295877456665,0.0651251673698425
1734442651115,-0.3067462742328644,-0.2681273519992828,0.1172211617231369
1734442652115,-0.5952788591384888,-0.3403993546962738,0.0186648759990931
1734442653115,-0.6729969382286072,-0.2023527324199677,0.0776689350605011
1734442654115,-0.9124153256416321,-0.0727203935384750,0.0551444068551064
1734442655115,-0.7560231685638428,-0.3292618989944458,0.1328154057264328
1734442656115,-0.8470171689987183,-0.4430514574050903,0.0371295921504498
1734442657115,-0.5511420965194702,-0.2089588642120361,0.0936589092016220
1734442658116,-0.3714738190174103,-0.1741280555725098,0.1897597461938858
1734442659116,-0.3591919839382172,-0.3114314079284668,0.0346927456557751
1734442660115,-0.4700894057750702,-0.4112287461757660,-0.0122656524181366
1734442661116,-0.4770649075508118,-0.2251313775777817,0.0716095417737961
1734442662115,-0.7403564453125000,-0.2111620008945465,-0.0306538436561823
1734442663116,-0.3804253041744232,-0.2551069557666779,0.0819952860474587
1734442664116,-0.3309198915958405,-0.3607977032661438,0.1542269885540009
1734442665115,-0.5308138728141785,-0.3677466213703156,0.0612401366233826
1734442666115,-0.2817910313606262,-0.4300347566604614,0.1684042513370514
1734442667116,-0.3132400810718536,-0.3895745277404785,0.0767222568392754
1734442668115,-0.1903268098831177,-0.2391255944967270,0.1089093238115311
1734442669116,-0.5932038426399231,-0.1629093438386917,-0.0073668775148690
1734442670115,-0.4604842364788055,-0.2842199504375458,0.1165623217821121
1734442671115,-0.4604405462741852,-0.3066435754299164,0.1479623913764954
1734442672115,-0.5678439736366272,-0.2815785109996796,0.0667726770043373
1734442673115,-0.7224280834197998,-0.4813727736473084,-0.0034193631727248
1734442674116,-0.5173195600509644,-0.3422324657440186,0.1873502284288406
1734442675115,-0.7712915539741516,-0.2237541377544403,0.0436643771827221
1734442676116,-0.9550362825393677,-0.1788738667964935,-0.0440271906554699
1734442677116,-0.9049812555313110,-0.3230613172054291,0.0470710918307304
1734442678115,-0.6041534543037415,-0.2848030626773834,0.1002255380153656
1734442679115,-0.3100467324256897,-0.3044227659702301,0.1108132675290108
1734442680116,-0.2882797718048096,-0.3426818847656250,0.0755406990647316
1734442681116,-0.4081970453262329,-0.4535794854164124,-0.0050230147317052
1734442682116,-0.5135707855224609,-0.3986485600471497,-0.1173046305775642
1734442683116,-0.6262198090553284,-0.1889935582876205,-0.0574457086622715
1734442684115,-0.4413622021675110,-0.3268627524375916,0.0308307204395533
1734442685115,-0.3690499365329742,-0.3134777247905731,0.1190349310636520
1734442686116,-0.5022547841072083,-0.4022924900054932,0.0495036840438843
