Timestamp,Longituide,Latitude,HorizontalAccuracy,Altitude,VerticalAccuracy,Bearing,BearingAccuracy,Speed,SpeedAccuracy
1734443896719,10.4229592927617850,43.7169528244292140,385.9158020019531000,351.6088201430929400,631.0568237304688000,NaN,NaN,0.0000000000000000,2.5812084674835205
